"node_id","node_label","category","community","importance","node_role","created_dt"
8408,Opal Investments AG,Business,Orchid,0.650,Shell Company,2023-09-13
761,Pioneer Ventures Inc,Business,Hydra,0.520,Shell Company,2023-09-06
3493,Ravi Andersson,Person,Vortex,0.160,Mule,2023-07-14
3024,Acct #3024,Account,Specter,0.490,Foreign,2024-05-06
8877,Leo Ivanov,Person,Onyx,0.680,Launderer,2023-05-14
8204,Acct #8204,Account,Orchid,0.460,Prepaid,2024-01-23
944,Wei Romano,Person,Tempest,0.120,Mule,2024-04-30
475,Acct #475,Account,Hydra,0.330,Foreign,2024-03-21
6328,Natasha Banerjee,Person,Tundra,0.730,Launderer,2023-05-09
6124,Xia Akhtar,Person,Tundra,0.210,Mule,2023-04-10
1413,Acct #1413,Account,Tempest,0.480,Prepaid,2023-02-17
9060,Acct #9060,Account,Onyx,0.220,Checking,2023-03-13
6797,Solstice Logistics Corp,Business,Tundra,0.710,Front Business,2024-05-29
3575,James Johansson,Person,Vortex,0.100,Mule,2024-01-04
8856,Carlos Lindqvist,Person,Onyx,0.080,Mule,2023-02-21
6980,Kavya Torres,Person,Cobalt,0.180,Mule,2023-11-13
1230,Acct #1230,Account,Tempest,0.390,Foreign,2024-03-01
1026,Helena Takahashi,Person,Tempest,0.240,Mule,2023-07-17
6776,Equinox Investments Co,Business,Tundra,0.650,Front Business,2024-05-21
9998,Acct #9998,Account,Krypton,0.420,Checking,2023-10-18
1699,Laptop #1699,Device,Tempest,0.410,Laptop,2024-01-06
4044,Acct #4044,Account,Vortex,0.190,Brokerage,2023-04-08
9794,Acct #9794,Account,Krypton,0.340,Checking,2024-05-09
1882,Charlotte Stern,Person,Phoenix,0.060,Mule,2023-07-26
8673,Ekaterina Torres,Person,Onyx,0.120,Mule,2023-03-31
1495,Acct #1495,Account,Tempest,0.430,Foreign,2024-01-20
1678,Cypress Global AG,Business,Tempest,0.550,Front Business,2023-12-26
10467,Amelia Iqbal,Person,Specter,0.100,Victim,2023-03-02
6593,Acct #6593,Account,Tundra,0.190,Checking,2023-05-29
1964,Mei Dubois,Person,Phoenix,0.080,Mule,2023-11-22
10263,Phone #10263,Device,Krypton,0.320,Phone,2023-03-07
7918,Jack Nakamura,Person,Orchid,0.120,Mule,2023-12-23
7062,Ravi Kelly,Person,Cobalt,0.160,Mule,2023-01-25
8938,Acct #8938,Account,Onyx,0.170,Prepaid,2023-12-10
7714,Jack Wang,Person,Orchid,0.560,Recruiter,2023-03-09
5369,Mateus Khan,Person,Mirage,0.220,Mule,2024-05-17
10549,Finn Hussain,Person,Orchid,0.790,Cross-Syndicate Broker,2024-04-06
6389,Acct #6389,Account,Tundra,0.140,Brokerage,2023-12-30
5165,Yuki Volkov,Person,Mirage,0.050,Mule,2023-07-10
3289,Maple Investments Inc,Business,Specter,0.570,Shell Company,2023-12-20
3371,Pioneer Capital SA,Business,Specter,0.710,Front Business,2023-06-17
9407,SIM Card #9407,Device,Onyx,0.430,SIM Card,2023-02-09
5634,Acct #5634,Account,Mirage,0.240,Foreign,2024-02-01
740,Meridian Capital GmbH,Business,Hydra,0.560,Shell Company,2023-01-27
3840,Acct #3840,Account,Vortex,0.280,Savings,2023-07-01
4309,Xia Lindqvist,Person,Cipher,0.060,Mule,2024-04-13
3085,Acct #3085,Account,Specter,0.280,Foreign,2023-01-24
9325,Pinnacle Distribution AG,Business,Onyx,0.490,Shell Company,2023-12-30
6858,Beatriz Eriksson,Person,Cobalt,0.610,Recruiter,2023-01-25
1760,Nina Miller,Person,Phoenix,0.230,Mule,2023-12-22
536,Acct #536,Account,Hydra,0.330,Foreign,2023-04-13
7245,Acct #7245,Account,Cobalt,0.270,Brokerage,2023-03-02
1291,Acct #1291,Account,Tempest,0.250,Foreign,2023-08-04
7796,Ravi Andersson,Person,Orchid,0.080,Mule,2023-11-20
10528,Cheng Dubois,Person,Hydra,0.760,Cross-Syndicate Broker,2024-04-19
8183,Acct #8183,Account,Orchid,0.430,Savings,2023-09-17
4778,Acct #4778,Account,Cipher,0.500,Prepaid,2023-05-21
2229,Acct #2229,Account,Phoenix,0.410,Savings,2023-02-27
7979,Liam Ryan,Person,Orchid,0.100,Mule,2024-01-30
67,Maya Akhtar,Person,Hydra,0.140,Mule,2023-08-07
8734,Asher Bose,Person,Onyx,0.090,Mule,2023-07-02
3167,Acct #3167,Account,Specter,0.330,Checking,2024-01-19
5899,Cypress Services LLC,Business,Mirage,0.610,Shell Company,2024-04-02
6103,Tomas Eriksson,Person,Tundra,0.190,Mule,2024-05-12
9203,Acct #9203,Account,Onyx,0.350,Crypto,2023-02-26
9672,Sakura Lindqvist,Person,Krypton,0.180,Mule,2024-02-01
3350,Pinnacle Holdings AG,Business,Specter,0.540,Front Business,2024-05-13
3554,Yuki Kobayashi,Person,Vortex,0.130,Mule,2023-02-16
3636,Yusuf Tanaka,Person,Vortex,0.190,Mule,2023-09-12
10610,Magnus Doyle,Person,Unaffiliated,0.390,Unaffiliated,2023-07-08
801,Cedar Global Co,Business,Hydra,0.670,Front Business,2024-01-04
1005,Jamal Friedman,Person,Tempest,0.100,Mule,2023-09-28
4105,Sterling Equity Inc,Business,Vortex,0.430,Shell Company,2024-01-08
8530,Echo Realty Group,Business,Orchid,0.720,Front Business,2023-01-27
3819,Acct #3819,Account,Vortex,0.340,Crypto,2023-01-15
1474,Acct #1474,Account,Tempest,0.390,Savings,2023-12-29
1556,Vanguard Worldwide Co,Business,Tempest,0.660,Shell Company,2024-03-08
5981,SIM Card #5981,Device,Mirage,0.240,SIM Card,2023-12-09
1270,Acct #1270,Account,Tempest,0.100,Savings,2023-11-14
7510,Acct #7510,Account,Cobalt,0.180,Foreign,2023-04-25
2025,Sakura Costa,Person,Phoenix,0.680,Launderer,2023-06-15
414,Acct #414,Account,Hydra,0.130,Savings,2023-02-01
1739,Niamh Lin,Person,Phoenix,0.150,Mule,2024-02-28
4961,Cascade Capital GmbH,Business,Cipher,0.460,Shell Company,2023-09-26
5043,Cobalt Realty Corp,Business,Cipher,0.610,Shell Company,2023-05-31
3432,Khalil Kim,Person,Vortex,0.630,Recruiter,2023-03-29
8713,Ezra Zhao,Person,Onyx,0.060,Mule,2023-02-11
5430,Jamal Cohen,Person,Mirage,0.180,Mule,2023-01-06
8999,Acct #8999,Account,Onyx,0.360,Savings,2023-10-01
6450,Acct #6450,Account,Tundra,0.400,Brokerage,2023-11-13
6164,Bo Weber,Person,Tundra,0.120,Mule,2023-08-05
332,Nadia Lindqvist,Person,Hydra,0.760,Launderer,2023-09-11
9468,Leo Karlsson,Person,Krypton,0.110,Mule,2023-05-09
3901,Acct #3901,Account,Vortex,0.490,Crypto,2023-12-02
9182,Acct #9182,Account,Onyx,0.330,Savings,2024-01-05
4288,Mei Sokolov,Person,Cipher,0.690,Recruiter,2023-08-22
1821,Astrid Banerjee,Person,Phoenix,0.240,Mule,2023-06-01
1352,Acct #1352,Account,Tempest,0.350,Crypto,2023-11-22
4084,Acct #4084,Account,Vortex,0.230,Savings,2024-03-18
10324,Erik Flores,Person,Phoenix,0.130,Victim,2023-09-09
2290,Acct #2290,Account,Phoenix,0.110,Foreign,2023-03-15
8795,Svetlana Miller,Person,Onyx,0.240,Mule,2024-02-04
1535,Horizon Capital Group,Business,Tempest,0.540,Shell Company,2023-04-07
7775,Leo Larsson,Person,Orchid,0.230,Mule,2024-04-17
5777,Acct #5777,Account,Mirage,0.190,Savings,2023-05-04
6246,Yara Jung,Person,Tundra,0.170,Mule,2023-12-05
10120,Cypress Ventures GmbH,Business,Krypton,0.570,Shell Company,2023-12-17
5695,Acct #5695,Account,Mirage,0.450,Brokerage,2023-12-24
210,Kavya Kapoor,Person,Hydra,0.150,Mule,2024-04-18
6715,Echo Industries Co,Business,Tundra,0.650,Shell Company,2024-01-13
7571,Solstice Distribution Group,Business,Cobalt,0.460,Shell Company,2024-04-04
3146,Acct #3146,Account,Specter,0.230,Foreign,2023-02-14
9264,Jade Properties Group,Business,Onyx,0.460,Shell Company,2023-08-28
4166,Cypress Partners Ltd,Business,Vortex,0.530,Shell Company,2023-06-09
2004,Elena Hussain,Person,Phoenix,0.090,Mule,2023-06-16
1066,Henrik Tran,Person,Tempest,0.100,Mule,2023-07-30
7184,Emily Rahman,Person,Cobalt,0.790,Launderer,2023-02-24
1617,Quantum Group AG,Business,Tempest,0.540,Shell Company,2024-04-17
2942,Acct #2942,Account,Specter,0.120,Foreign,2023-02-08
9651,Mei Patel,Person,Krypton,0.080,Mule,2023-08-10
2086,Acct #2086,Account,Phoenix,0.380,Savings,2024-02-15
4635,Sarah Volkov,Person,Cipher,0.420,Hacker,2024-04-03
10385,Talia Miller,Person,Cobalt,0.090,Victim,2023-06-27
10589,Eli Park,Person,Unaffiliated,0.220,Unaffiliated,2023-07-31
6,Zara Yamamoto,Person,Hydra,0.690,Lieutenant,2023-12-11
4900,Acct #4900,Account,Cipher,0.420,Prepaid,2023-04-23
8305,Acct #8305,Account,Orchid,0.310,Checking,2023-08-21
2473,Nexus Services GmbH,Business,Phoenix,0.490,Shell Company,2023-01-22
6042,Priya Rahman,Person,Tundra,0.210,Mule,2024-02-26
2351,Acct #2351,Account,Phoenix,0.270,Crypto,2023-07-09
5756,Acct #5756,Account,Mirage,0.190,Checking,2023-09-17
8509,Coral Holdings AG,Business,Orchid,0.670,Front Business,2023-08-19
6511,Acct #6511,Account,Tundra,0.270,Brokerage,2023-12-28
8387,Atlantic Distribution Ltd,Business,Orchid,0.480,Shell Company,2024-03-13
189,Svetlana Kelly,Person,Hydra,0.050,Mule,2023-05-27
5960,Onyx Trading LLC,Business,Mirage,0.530,Front Business,2023-11-18
9529,Amelia Yamamoto,Person,Krypton,0.170,Mule,2024-05-16
2820,Carlos Zhao,Person,Specter,0.090,Mule,2023-12-20
3207,Acct #3207,Account,Specter,0.410,Brokerage,2023-08-24
393,Acct #393,Account,Hydra,0.370,Brokerage,2024-02-14
3962,Acct #3962,Account,Vortex,0.430,Brokerage,2023-11-26
5838,Apex Enterprises Group,Business,Mirage,0.670,Shell Company,2024-02-21
6225,Sarah Romano,Person,Tundra,0.170,Mule,2023-02-20
3411,SIM Card #3411,Device,Specter,0.330,SIM Card,2024-05-29
4431,Pooja Sokolov,Person,Cipher,0.210,Mule,2023-08-04
6307,Valentina Park,Person,Tundra,0.780,Launderer,2023-04-28
3676,Naomi Zhao,Person,Vortex,0.140,Mule,2023-08-02
3880,Acct #3880,Account,Vortex,0.170,Prepaid,2023-05-28
7449,Acct #7449,Account,Cobalt,0.400,Checking,2024-04-29
3758,Mia Johansson,Person,Vortex,0.700,Launderer,2024-05-29
1127,Jamal Byrne,Person,Tempest,0.120,Mule,2023-05-22
1331,Acct #1331,Account,Tempest,0.380,Prepaid,2023-09-07
271,Meera Yang,Person,Hydra,0.110,Mule,2023-11-06
1209,Sergei Rossi,Person,Tempest,0.440,Forger,2023-08-08
4145,Sequoia Group Co,Business,Vortex,0.410,Shell Company,2023-03-10
9916,Acct #9916,Account,Krypton,0.180,Brokerage,2023-01-13
4227,Ironside Properties Inc,Business,Vortex,0.510,Front Business,2024-01-22
8652,Owen Goldberg,Person,Onyx,0.110,Mule,2023-12-09
10650,Eli Friedman,Person,Unaffiliated,0.320,Unaffiliated,2024-03-15
7836,Takeshi Wu,Person,Orchid,0.170,Mule,2024-01-21
4696,Acct #4696,Account,Cipher,0.110,Prepaid,2023-12-26
9121,Acct #9121,Account,Onyx,0.170,Prepaid,2024-03-16
8570,Anton Yang,Person,Onyx,0.550,Recruiter,2023-07-30
2738,Fatima Sharma,Person,Specter,0.080,Mule,2024-02-07
2147,Acct #2147,Account,Phoenix,0.430,Crypto,2024-01-03
6572,Acct #6572,Account,Tundra,0.300,Foreign,2023-01-07
6021,Ava Akhtar,Person,Tundra,0.150,Mule,2023-03-13
658,Acct #658,Account,Hydra,0.410,Crypto,2023-11-05
2616,Zara O'Brien,Person,Specter,0.200,Mule,2023-01-18
4023,Acct #4023,Account,Vortex,0.270,Crypto,2023-12-29
6490,Acct #6490,Account,Tundra,0.260,Brokerage,2023-11-20
10181,Meridian Express Corp,Business,Krypton,0.430,Shell Company,2023-08-14
9590,Declan O'Brien,Person,Krypton,0.190,Mule,2023-04-10
7041,Akiko Tanaka,Person,Cobalt,0.090,Mule,2023-04-02
3941,Acct #3941,Account,Vortex,0.300,Brokerage,2024-04-12
8101,Acct #8101,Account,Orchid,0.390,Foreign,2024-01-21
10059,Acct #10059,Account,Krypton,0.370,Checking,2023-08-25
1943,Niamh Sharma,Person,Phoenix,0.210,Mule,2023-12-18
1392,Acct #1392,Account,Tempest,0.190,Foreign,2024-05-13
5552,Acct #5552,Account,Mirage,0.190,Brokerage,2024-04-22
4492,Mateus Park,Person,Cipher,0.250,Mule,2023-04-10
9386,Quartz Global AG,Business,Onyx,0.610,Front Business,2024-03-01
9977,Acct #9977,Account,Krypton,0.170,Crypto,2023-06-27
3472,Marcus Eriksson,Person,Vortex,0.120,Mule,2024-01-19
2412,Pinnacle Logistics GmbH,Business,Phoenix,0.420,Shell Company,2023-06-09
6837,SIM Card #6837,Device,Tundra,0.370,SIM Card,2023-05-10
4410,Naomi Hussain,Person,Cipher,0.210,Mule,2023-07-22
923,Olivia Rahman,Person,Tempest,0.100,Mule,2024-02-17
8448,Nexus Global Corp,Business,Orchid,0.420,Shell Company,2024-05-12
7306,Acct #7306,Account,Cobalt,0.200,Crypto,2023-04-18
4675,Acct #4675,Account,Cipher,0.390,Brokerage,2023-05-24
4879,Acct #4879,Account,Cipher,0.490,Crypto,2023-04-10
2881,Yara Hossain,Person,Specter,0.670,Launderer,2024-05-09
4757,Acct #4757,Account,Cipher,0.210,Crypto,2023-02-08
8162,Acct #8162,Account,Orchid,0.500,Savings,2023-10-29
8366,Acct #8366,Account,Orchid,0.220,Foreign,2024-03-16
8917,Acct #8917,Account,Onyx,0.280,Crypto,2023-10-09
2208,Acct #2208,Account,Phoenix,0.400,Foreign,2023-12-31
2595,Saoirse Stern,Person,Specter,0.080,Mule,2023-06-02
2799,Elena Cohen,Person,Specter,0.240,Mule,2023-04-10
6368,Acct #6368,Account,Tundra,0.240,Crypto,2023-01-31
5226,Ravi Sokolov,Person,Mirage,0.190,Mule,2023-03-02
5613,Acct #5613,Account,Mirage,0.360,Savings,2023-08-03
5817,Sequoia Imports Group,Business,Mirage,0.690,Shell Company,2023-07-29
9855,Acct #9855,Account,Krypton,0.330,Foreign,2024-01-04
8244,Acct #8244,Account,Orchid,0.180,Savings,2024-01-24
8631,Lily Takahashi,Person,Onyx,0.060,Mule,2024-04-23
6286,Larissa Torres,Person,Tundra,0.220,Mule,2023-01-15
2677,Charlotte Hashimoto,Person,Specter,0.230,Mule,2023-10-30
128,Takeshi Yang,Person,Hydra,0.140,Mule,2023-02-25
6082,Daniel Akhtar,Person,Tundra,0.210,Mule,2023-02-11
3737,Sarah Karlsson,Person,Vortex,0.670,Launderer,2023-05-11
597,Acct #597,Account,Hydra,0.460,Crypto,2023-10-02
3615,Sarah Doyle,Person,Vortex,0.070,Mule,2023-06-11
3533,Declan Eriksson,Person,Vortex,0.070,Mule,2023-07-11
1188,Erik Murphy,Person,Tempest,0.580,Launderer,2023-02-04
6633,Acct #6633,Account,Tundra,0.130,Brokerage,2024-04-28
5491,Daniel Klein,Person,Mirage,0.520,Hacker,2023-05-18
984,Declan Hossain,Person,Tempest,0.250,Mule,2023-08-07
10242,Crest Wholesale SA,Business,Krypton,0.670,Front Business,2024-05-08
7102,Pavel Walsh,Person,Cobalt,0.110,Mule,2024-04-20
8978,Acct #8978,Account,Onyx,0.300,Savings,2024-03-16
1453,Acct #1453,Account,Tempest,0.110,Crypto,2024-04-26
5144,Wei Torres,Person,Mirage,0.680,Recruiter,2023-07-12
4553,Larissa Miller,Person,Cipher,0.160,Mule,2024-02-12
6429,Acct #6429,Account,Tundra,0.120,Crypto,2023-01-27
8427,Pinnacle Wholesale LLC,Business,Orchid,0.450,Shell Company,2023-08-01
3064,Acct #3064,Account,Specter,0.410,Crypto,2023-08-16
5022,Apex Realty AG,Business,Cipher,0.450,Shell Company,2023-10-31
9447,Lin Olsson,Person,Krypton,0.130,Mule,2023-05-17
8896,Ravi Iqbal,Person,Onyx,0.700,Launderer,2024-04-29
6551,Acct #6551,Account,Tundra,0.210,Crypto,2023-11-27
8040,Emily Ahmadi,Person,Orchid,0.690,Launderer,2023-07-16
4349,Pavel Costa,Person,Cipher,0.050,Mule,2024-02-28
6347,Hassan Zhao,Person,Tundra,0.510,Crypto Mixer,2023-08-01
4002,Acct #4002,Account,Vortex,0.500,Foreign,2024-03-09
862,Carlos Lin,Person,Tempest,0.800,Lieutenant,2023-02-24
1800,Ethan Ahmadi,Person,Phoenix,0.240,Mule,2024-01-04
3798,Acct #3798,Account,Vortex,0.170,Prepaid,2023-01-18
1922,Saoirse Yang,Person,Phoenix,0.220,Mule,2023-02-03
6898,Noah Kapoor,Person,Cobalt,0.240,Mule,2023-05-24
2269,Acct #2269,Account,Phoenix,0.180,Brokerage,2024-05-04
6816,Maple Worldwide Inc,Business,Tundra,0.660,Front Business,2023-08-17
10507,Mei O'Connor,Person,Phoenix,0.130,Victim,2024-02-21
7367,Acct #7367,Account,Cobalt,0.240,Prepaid,2023-03-16
9243,Quantum Worldwide Co,Business,Onyx,0.440,Shell Company,2023-05-17
1718,Saoirse Ali,Person,Phoenix,0.720,Lieutenant,2023-11-18
7958,Asher Stern,Person,Orchid,0.130,Mule,2024-04-07
4818,Acct #4818,Account,Cipher,0.460,Foreign,2023-09-23
6694,Sequoia Trading Ltd,Business,Tundra,0.420,Shell Company,2023-04-20
9161,Acct #9161,Account,Onyx,0.150,Checking,2023-09-01
3329,Vanguard Consultants GmbH,Business,Specter,0.560,Shell Company,2023-07-31
5287,Leo Stern,Person,Mirage,0.140,Mule,2024-03-23
9712,Leo Tanaka,Person,Krypton,0.210,Mule,2024-01-06
7081,Arjun Hussain,Person,Cobalt,0.170,Mule,2023-01-05
780,Ironside Realty Group,Business,Hydra,0.710,Front Business,2024-02-27
8774,Naomi O'Connor,Person,Onyx,0.160,Mule,2023-01-04
7163,Ingrid Miller,Person,Cobalt,0.680,Launderer,2023-10-16
4532,Ahmed Huang,Person,Cipher,0.230,Mule,2023-11-24
1249,Acct #1249,Account,Tempest,0.350,Crypto,2024-01-16
1596,Maple Ventures Ltd,Business,Tempest,0.550,Shell Company,2023-01-25
4614,Sofia Schmidt,Person,Cipher,0.710,Launderer,2023-05-26
1983,Sakura Ivanov,Person,Phoenix,0.150,Mule,2023-07-23
7285,Acct #7285,Account,Cobalt,0.350,Crypto,2024-05-31
5083,Verdant Services LLC,Business,Cipher,0.560,Front Business,2024-05-21
7632,Birch Services Co,Business,Cobalt,0.680,Front Business,2024-01-01
10568,Ahmed Walsh,Person,Unaffiliated,0.230,Unaffiliated,2023-02-14
8223,Acct #8223,Account,Orchid,0.250,Checking,2024-04-21
3003,Acct #3003,Account,Specter,0.360,Crypto,2024-04-28
2065,Pooja Ryan,Person,Phoenix,0.490,Identity Thief,2024-01-15
5001,Onyx Solutions SA,Business,Cipher,0.480,Shell Company,2024-03-29
107,Zara Dubois,Person,Hydra,0.240,Mule,2023-10-27
9039,Acct #9039,Account,Onyx,0.100,Foreign,2023-10-28
2534,Crest Imports Corp,Business,Phoenix,0.690,Front Business,2023-09-21
8019,Raj Petrov,Person,Orchid,0.710,Launderer,2023-01-24
8692,Natasha Byrne,Person,Onyx,0.150,Mule,2023-08-06
9508,Olivia Park,Person,Krypton,0.240,Mule,2023-05-10
454,Acct #454,Account,Hydra,0.200,Checking,2024-03-20
5939,Northstar Group Ltd,Business,Mirage,0.530,Front Business,2023-04-20
6143,Zara Khan,Person,Tundra,0.080,Mule,2023-11-02
6959,Asher Kelly,Person,Cobalt,0.210,Mule,2023-01-10
7897,Zara Chen,Person,Orchid,0.070,Mule,2024-04-17
3390,Harbor Services Co,Business,Specter,0.530,Front Business,2023-12-30
3594,Anya Banerjee,Person,Vortex,0.100,Mule,2023-01-10
7428,Acct #7428,Account,Cobalt,0.340,Foreign,2023-06-09
8835,Sakura Romano,Person,Onyx,0.070,Mule,2024-01-19
8753,Aisha Kobayashi,Person,Onyx,0.240,Mule,2024-01-17
1514,Acct #1514,Account,Tempest,0.450,Savings,2024-03-26
1861,Saoirse Costa,Person,Phoenix,0.200,Mule,2023-06-12
719,Aurora Ventures Corp,Business,Hydra,0.680,Shell Company,2023-07-14
6204,Rohan Nguyen,Person,Tundra,0.240,Mule,2023-07-06
7550,Pacific Holdings LLC,Business,Cobalt,0.420,Shell Company,2024-01-13
10446,Noah Choi,Person,Specter,0.090,Victim,2024-05-30
6755,Crown Worldwide Inc,Business,Tundra,0.640,Shell Company,2024-05-05
9222,Acct #9222,Account,Onyx,0.300,Brokerage,2023-09-27
5470,Maya Kowalski,Person,Mirage,0.550,Launderer,2023-12-08
2330,Acct #2330,Account,Phoenix,0.180,Crypto,2023-05-23
4206,Vortex Global Inc,Business,Vortex,0.580,Front Business,2023-09-25
4124,Cascade Distribution Group,Business,Vortex,0.560,Shell Company,2023-01-13
8957,Acct #8957,Account,Onyx,0.330,Crypto,2023-09-13
5348,David O'Brien,Person,Mirage,0.110,Mule,2023-04-21
1657,Apex Services Corp,Business,Tempest,0.720,Front Business,2023-07-31
1575,Redwood Group Ltd,Business,Tempest,0.440,Shell Company,2023-06-28
6408,Acct #6408,Account,Tundra,0.200,Crypto,2023-10-21
250,Harper Tran,Person,Hydra,0.140,Mule,2024-04-02
2126,Acct #2126,Account,Phoenix,0.220,Savings,2024-03-17
2044,Amelia Vo,Person,Phoenix,0.760,Launderer,2023-04-14
4328,Svetlana Hossain,Person,Cipher,0.210,Mule,2023-06-13
3268,Equinox Technologies Ltd,Business,Specter,0.420,Shell Company,2023-05-09
9100,Acct #9100,Account,Onyx,0.310,Foreign,2024-05-30
9018,Acct #9018,Account,Onyx,0.440,Savings,2024-02-29
1779,Raj Dubois,Person,Phoenix,0.180,Mule,2024-03-07
9304,Crown Equity Co,Business,Onyx,0.480,Shell Company,2023-06-20
9569,Ahmed Chen,Person,Krypton,0.160,Mule,2024-02-15
6469,Acct #6469,Account,Tundra,0.500,Crypto,2023-10-31
5735,Acct #5735,Account,Mirage,0.150,Brokerage,2024-01-23
9773,Acct #9773,Account,Krypton,0.120,Foreign,2024-03-22
7020,Valentina Goldberg,Person,Cobalt,0.060,Mule,2024-05-19
9487,Valentina Volkov,Person,Krypton,0.180,Mule,2023-02-05
3655,Naomi Lin,Person,Vortex,0.090,Mule,2023-08-29
7224,Acct #7224,Account,Cobalt,0.420,Brokerage,2024-04-26
10038,Acct #10038,Account,Krypton,0.260,Brokerage,2023-01-08
6938,Ekaterina Rosenberg,Person,Cobalt,0.230,Mule,2023-01-11
7142,Camila Ahmadi,Person,Cobalt,0.140,Mule,2024-01-02
7693,Tablet #7693,Device,Cobalt,0.450,Tablet,2024-02-19
4471,Nadia Chen,Person,Cipher,0.110,Mule,2023-08-08
4389,Kavya Reyes,Person,Cipher,0.170,Mule,2023-09-16
10629,Eli Dubois,Person,Unaffiliated,0.160,Unaffiliated,2023-01-28
46,Hassan Le,Person,Hydra,0.110,Mule,2023-01-09
4940,Acct #4940,Account,Cipher,0.400,Prepaid,2024-04-27
7407,Acct #7407,Account,Cobalt,0.450,Prepaid,2023-09-20
8549,Burner Phone #8549,Device,Orchid,0.220,Burner Phone,2023-01-02
515,Acct #515,Account,Hydra,0.130,Prepaid,2023-02-04
2391,Birch Technologies Inc,Business,Phoenix,0.560,Shell Company,2023-05-19
1840,Harper Sato,Person,Phoenix,0.240,Mule,2023-03-23
6000,Svetlana Bose,Person,Tundra,0.560,Recruiter,2024-03-02
7489,Acct #7489,Account,Cobalt,0.450,Checking,2024-02-27
2860,Hassan Larsson,Person,Specter,0.060,Mule,2023-07-04
10425,Henry Yang,Person,Cipher,0.100,Victim,2023-05-09
3920,Acct #3920,Account,Vortex,0.160,Checking,2023-04-19
5409,Mateus Rosenberg,Person,Mirage,0.210,Mule,2024-05-13
9834,Acct #9834,Account,Krypton,0.170,Foreign,2023-03-23
2309,Acct #2309,Account,Phoenix,0.480,Crypto,2023-09-11
1371,Acct #1371,Account,Tempest,0.300,Brokerage,2023-09-08
5878,Ironside Holdings GmbH,Business,Mirage,0.560,Shell Company,2023-07-27
10303,Natasha Lindberg,Person,Hydra,0.100,Victim,2024-05-04
229,Yusuf Hussain,Person,Hydra,0.230,Mule,2023-05-31
9956,Acct #9956,Account,Krypton,0.120,Prepaid,2024-01-13
311,Astrid Walsh,Person,Hydra,0.750,Launderer,2023-07-17
5205,Sofia Akhtar,Person,Mirage,0.240,Mule,2023-06-10
7672,Cedar Technologies Ltd,Business,Cobalt,0.610,Front Business,2023-07-09
7876,Lily Hossain,Person,Orchid,0.140,Mule,2023-03-24
9365,Equinox Ventures GmbH,Business,Onyx,0.570,Front Business,2023-07-08
2656,Xia Martinez,Person,Specter,0.050,Mule,2023-07-04
8610,Anton Watanabe,Person,Onyx,0.120,Mule,2023-02-12
8814,Liam Khan,Person,Onyx,0.060,Mule,2023-04-23
4267,Phone #4267,Device,Vortex,0.450,Phone,2024-05-22
3125,Acct #3125,Account,Specter,0.500,Brokerage,2024-05-22
494,Acct #494,Account,Hydra,0.210,Prepaid,2023-01-27
698,Harbor Capital Co,Business,Hydra,0.580,Shell Company,2024-02-23
4736,Acct #4736,Account,Cipher,0.350,Foreign,2023-02-13
576,Acct #576,Account,Hydra,0.400,Crypto,2023-07-15
6530,Acct #6530,Account,Tundra,0.220,Savings,2023-09-07
6734,Birch Holdings Group,Business,Tundra,0.670,Shell Company,2023-01-02
7754,Emily Klein,Person,Orchid,0.220,Mule,2023-08-26
6612,Acct #6612,Account,Tundra,0.260,Prepaid,2024-04-23
